epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,1743.91,1.48384,1.63804,1.22473,0.68476,0.57155,0.61514,0.35411,1.38666,1.31593,1.19491,0.00194408,0.000648026,0.00194408,0.000648026,0.00194408,0.000648026,0.00194408,0.000648026
31,1798.73,1.45941,1.5995,1.22269,0.68025,0.56732,0.62556,0.36894,1.37573,1.28407,1.19462,0.00191708,0.000639027,0.00191708,0.000639027,0.00191708,0.000639027,0.00191708,0.000639027
32,1853.42,1.46593,1.59392,1.21768,0.67371,0.58156,0.61647,0.35879,1.39382,1.30191,1.20065,0.00189008,0.000630028,0.00189008,0.000630028,0.00189008,0.000630028,0.00189008,0.000630028
33,1908.85,1.4585,1.57335,1.21961,0.6882,0.56102,0.62088,0.35807,1.38358,1.29601,1.19078,0.00186309,0.000621029,0.00186309,0.000621029,0.00186309,0.000621029,0.00186309,0.000621029
34,1965.05,1.45041,1.56025,1.21044,0.69736,0.56961,0.62315,0.35846,1.38227,1.29631,1.20003,0.00183609,0.00061203,0.00183609,0.00061203,0.00183609,0.00061203,0.00183609,0.00061203
35,2021.24,1.44834,1.552,1.21175,0.69285,0.57577,0.62136,0.36486,1.37074,1.28594,1.1828,0.00180909,0.000603031,0.00180909,0.000603031,0.00180909,0.000603031,0.00180909,0.000603031
36,2076.78,1.44247,1.53225,1.20085,0.6915,0.57254,0.62661,0.37198,1.36146,1.26047,1.18248,0.00178209,0.000594031,0.00178209,0.000594031,0.00178209,0.000594031,0.00178209,0.000594031
37,2132.75,1.43519,1.52834,1.19858,0.68968,0.58765,0.63754,0.36458,1.37739,1.26167,1.19115,0.0017551,0.000585032,0.0017551,0.000585032,0.0017551,0.000585032,0.0017551,0.000585032
38,2187.81,1.4257,1.50541,1.19571,0.67065,0.58677,0.62453,0.36409,1.36991,1.26583,1.18875,0.0017281,0.000576033,0.0017281,0.000576033,0.0017281,0.000576033,0.0017281,0.000576033
39,2243.78,1.42066,1.5023,1.19681,0.70056,0.56796,0.6285,0.36433,1.3718,1.2763,1.19002,0.0017011,0.000567034,0.0017011,0.000567034,0.0017011,0.000567034,0.0017011,0.000567034
40,2300.91,1.41713,1.49103,1.19224,0.68851,0.58884,0.63371,0.37472,1.36074,1.24049,1.18432,0.00167411,0.000558035,0.00167411,0.000558035,0.00167411,0.000558035,0.00167411,0.000558035
41,2356.61,1.40331,1.47045,1.18736,0.69083,0.58435,0.63137,0.36531,1.37837,1.27331,1.19661,0.00164711,0.000549036,0.00164711,0.000549036,0.00164711,0.000549036,0.00164711,0.000549036
42,2412.26,1.4113,1.46133,1.18705,0.69352,0.58063,0.63115,0.37023,1.36587,1.25848,1.17623,0.00162011,0.000540037,0.00162011,0.000540037,0.00162011,0.000540037,0.00162011,0.000540037
43,2467.32,1.40204,1.45056,1.18516,0.71143,0.56943,0.63438,0.3718,1.34032,1.25263,1.17405,0.00159311,0.000531038,0.00159311,0.000531038,0.00159311,0.000531038,0.00159311,0.000531038
44,2521.69,1.39973,1.4381,1.1818,0.70487,0.57663,0.63457,0.37119,1.35795,1.25552,1.18644,0.00156612,0.000522039,0.00156612,0.000522039,0.00156612,0.000522039,0.00156612,0.000522039
45,2577.67,1.40064,1.4356,1.18531,0.70744,0.59565,0.642,0.37849,1.34194,1.23816,1.17514,0.00153912,0.00051304,0.00153912,0.00051304,0.00153912,0.00051304,0.00153912,0.00051304
46,2631.48,1.39153,1.42053,1.17633,0.6715,0.60667,0.64096,0.37865,1.3609,1.22749,1.18382,0.00151212,0.00050404,0.00151212,0.00050404,0.00151212,0.00050404,0.00151212,0.00050404
47,2686.77,1.38684,1.40666,1.17188,0.70938,0.57608,0.63528,0.37258,1.35611,1.24408,1.18466,0.00148512,0.000495041,0.00148512,0.000495041,0.00148512,0.000495041,0.00148512,0.000495041
48,2741.88,1.37929,1.39351,1.17512,0.70557,0.59278,0.64744,0.37869,1.34904,1.24498,1.18546,0.00145813,0.000486042,0.00145813,0.000486042,0.00145813,0.000486042,0.00145813,0.000486042
49,2798.76,1.37883,1.3944,1.17097,0.71202,0.57165,0.63426,0.37475,1.34727,1.24783,1.17703,0.00143113,0.000477043,0.00143113,0.000477043,0.00143113,0.000477043,0.00143113,0.000477043
50,2853.91,1.38095,1.38309,1.17132,0.69257,0.60403,0.64318,0.37592,1.35269,1.24039,1.19056,0.00140413,0.000468044,0.00140413,0.000468044,0.00140413,0.000468044,0.00140413,0.000468044
51,2909.24,1.37409,1.38253,1.17116,0.68631,0.61632,0.65007,0.38347,1.35189,1.20479,1.1854,0.00137713,0.000459045,0.00137713,0.000459045,0.00137713,0.000459045,0.00137713,0.000459045
52,2965.31,1.37448,1.36692,1.16506,0.71858,0.59304,0.6484,0.38159,1.33859,1.20967,1.17632,0.00135014,0.000450046,0.00135014,0.000450046,0.00135014,0.000450046,0.00135014,0.000450046
53,3019.48,1.36096,1.34975,1.16059,0.6859,0.61653,0.64692,0.37935,1.35109,1.22844,1.18537,0.00132314,0.000441047,0.00132314,0.000441047,0.00132314,0.000441047,0.00132314,0.000441047
54,3075.17,1.36435,1.35653,1.16184,0.69156,0.61219,0.64848,0.38227,1.35759,1.20398,1.18693,0.00129614,0.000432048,0.00129614,0.000432048,0.00129614,0.000432048,0.00129614,0.000432048
55,3131.84,1.35268,1.32723,1.15783,0.70231,0.59691,0.64178,0.37528,1.35514,1.23064,1.18712,0.00126915,0.000423049,0.00126915,0.000423049,0.00126915,0.000423049,0.00126915,0.000423049
56,3188.02,1.34174,1.31712,1.15292,0.70933,0.59928,0.64947,0.38507,1.35228,1.21381,1.18569,0.00124215,0.000414049,0.00124215,0.000414049,0.00124215,0.000414049,0.00124215,0.000414049
57,3245,1.3373,1.31352,1.14897,0.71891,0.58485,0.65123,0.3839,1.35264,1.2036,1.18392,0.00121515,0.00040505,0.00121515,0.00040505,0.00121515,0.00040505,0.00121515,0.00040505
58,3299.27,1.34417,1.30996,1.14815,0.70884,0.59707,0.64952,0.3844,1.34992,1.20384,1.18091,0.00118815,0.000396051,0.00118815,0.000396051,0.00118815,0.000396051,0.00118815,0.000396051
59,3356.52,1.3428,1.3093,1.15415,0.72508,0.59877,0.65442,0.38738,1.3444,1.21161,1.18194,0.00116116,0.000387052,0.00116116,0.000387052,0.00116116,0.000387052,0.00116116,0.000387052
60,3409.68,1.33067,1.29375,1.14977,0.71597,0.59844,0.64754,0.38013,1.35556,1.21204,1.19405,0.00113416,0.000378053,0.00113416,0.000378053,0.00113416,0.000378053,0.00113416,0.000378053
61,3466.04,1.32349,1.28706,1.14746,0.70922,0.59264,0.65261,0.38307,1.3558,1.19669,1.18899,0.00110716,0.000369054,0.00110716,0.000369054,0.00110716,0.000369054,0.00110716,0.000369054
62,3522.41,1.33272,1.28323,1.14709,0.69645,0.61618,0.65623,0.38497,1.35081,1.19809,1.18369,0.00108016,0.000360055,0.00108016,0.000360055,0.00108016,0.000360055,0.00108016,0.000360055
63,3580.13,1.31523,1.2737,1.14154,0.72566,0.59232,0.65212,0.38516,1.34141,1.19485,1.18112,0.00105317,0.000351056,0.00105317,0.000351056,0.00105317,0.000351056,0.00105317,0.000351056
64,3633.93,1.31688,1.2655,1.14126,0.71331,0.60221,0.6516,0.38485,1.34353,1.19435,1.18596,0.00102617,0.000342057,0.00102617,0.000342057,0.00102617,0.000342057,0.00102617,0.000342057
